Date,Open,High,Low,Close,Adj Close,Volume
1974-10-01,0.533854,0.559896,0.500000,0.549479,0.137994,9379200
1974-10-02,0.549479,0.550781,0.513021,0.513021,0.128838,6038400
1974-10-03,0.489583,0.489583,0.467448,0.485677,0.121971,7334400
1974-10-04,0.485677,0.497396,0.464844,0.481771,0.120991,6124800
1974-10-07,0.493490,0.523438,0.493490,0.510417,0.128185,5654400
1974-10-08,0.510417,0.518229,0.500000,0.514323,0.129166,8246400
1974-10-09,0.514323,0.562500,0.507813,0.561198,0.140938,8620800
1974-10-10,0.580729,0.617188,0.580729,0.593750,0.149113,10454400
1974-10-11,0.593750,0.617188,0.588542,0.606771,0.152383,6460800
1974-10-14,0.611979,0.660156,0.611979,0.639323,0.160558,5923200
1974-10-15,0.639323,0.651042,0.611979,0.644531,0.161866,7401600
1974-10-16,0.644531,0.647135,0.621094,0.622396,0.156307,6009600
1974-10-17,0.622396,0.630208,0.606771,0.606771,0.152383,4742400
1974-10-18,0.606771,0.621094,0.585938,0.602865,0.151402,5875200
1974-10-21,0.602865,0.622396,0.591146,0.619792,0.155653,3504000
1974-10-22,0.619792,0.634115,0.601563,0.605469,0.152056,4348800
1974-10-23,0.601563,0.601563,0.580729,0.596354,0.149767,2966400
1974-10-24,0.596354,0.601563,0.582031,0.596354,0.149767,2380800
1974-10-25,0.601563,0.627604,0.601563,0.604167,0.151729,3523200
1974-10-28,0.604167,0.613281,0.592448,0.606771,0.152383,2016000
1974-10-29,0.608073,0.648438,0.608073,0.648438,0.162847,3571200
1974-10-30,0.648438,0.697917,0.643229,0.679688,0.170695,8764800
1974-10-31,0.679688,0.691406,0.656250,0.656250,0.164809,4300800
1974-11-01,0.656250,0.665365,0.647135,0.654948,0.164482,3024000
1974-11-04,0.654948,0.664063,0.635417,0.656250,0.164809,1939200
1974-11-05,0.656250,0.684896,0.651042,0.684896,0.172003,3436800
1974-11-06,0.684896,0.716146,0.677083,0.680990,0.171022,6912000
1974-11-07,0.680990,0.692708,0.664063,0.675781,0.169714,3715200
1974-11-08,0.675781,0.679688,0.632813,0.632813,0.158923,4848000
1974-11-11,0.632813,0.632813,0.601563,0.614583,0.154344,3100800
1974-11-12,0.614583,0.614583,0.588542,0.593750,0.149113,3993600
1974-11-13,0.593750,0.606771,0.587240,0.604167,0.151729,2803200
1974-11-14,0.604167,0.618490,0.588542,0.593750,0.149113,4012800
1974-11-15,0.593750,0.598958,0.572917,0.572917,0.143881,2880000
1974-11-18,0.567708,0.567708,0.502604,0.509115,0.127858,10771200
1974-11-19,0.509115,0.528646,0.498698,0.523438,0.131455,7353600
1974-11-20,0.523438,0.537760,0.514323,0.519531,0.130473,5817600
1974-11-21,0.519531,0.529948,0.513021,0.519531,0.130473,4742400
1974-11-22,0.520833,0.539063,0.520833,0.531250,0.133416,5558400
1974-11-25,0.531250,0.541667,0.516927,0.533854,0.135486,4675200
1974-11-26,0.533854,0.557292,0.531250,0.552083,0.140113,4224000
